sentence,essay_id,essay_type,CU0,CU1,CU2,CU3,CU4,CU5
This shows that when the mass increases the energy increases.,P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
E1R: My team and I have come up with a couple ideas for the roller coaster for you and your family's park.,P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Then at the bottom of the initial drop, it would give a PE of 1 J and a KE of 1954 J.",P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The total energy does not change throughout the ride even while the KE and the PE are changing.,P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"The Law Of Conservation of Energy states that Energy can not be created or destroyed, on turned into another form of energy.",P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
The law proves that you can not have more or less total energy than you started with.,P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"While just testing with the initial drop of 5 m, at the top of the initial drop total energy was 2,443 J.",P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Then at the bottom of the initial drop, the total energy was also 2,443 J.",P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"In a different test where the initial drop was 4 m, the total energy at the top of the initial drop was 1,955 J, then at the bottom of the initial drop the total energy was 1,955 J.",P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
These two pieces of data show that the total energy stays the same throughout the whole ride.,P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The amount of PE also relates to height.,P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Height and PE have a direct relationship meaning that if the height goes down the PE goes down, and if the height goes up the PE goes up.",P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"In a test run where the initial height was 5 m and the PE was 2,443 J, then at the bottom of the initial drop, when the height would be about 0 m the PE was 1 J.",P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"In a different test when the initial height was 4 m, the PE was 1,955 J, then the bottom height being 0 m, the PE was 1 J.",P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"These two test runs go to show that when the height goes up, the PE goes up and vise versa.",P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"We found that this happens since there isn't enough KE to make it over the hill since the energy has to be split in between KE and PE, we had to make it 4 m. The Law of Conservation of Energy says that Energy can't be created or destroyed only changed, and that is also the reason we can't make the hill height and the initial drop the same.",P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"In a test I did where the mass of the car was 60 kg, the total energy was 2,936 J.",P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Then in a different test where the mass was 50 kg and the mass was 2,446 J.",P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1: The drop height is five meters.,P1_05_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"My group decided on this specific height because we think going the highest even though it could be risky, we figured out with a specific amount of mass,add a lop instead of the hill first.",P1_05_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
It will work because the penitential energy (PE) and kinetic energy (KE) would not be an issue.,P1_05_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Lets break it down.,P1_05_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"At the start, PE was 2443, and going through the roller coaster, the end it was at the end it was 1.",P1_05_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Going down that drastically, shows how the mass is light, and how it would make the roller coaster fast.",P1_05_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Meanwhile with are second choice being four, it starts at 1955 and ends at 1835, making it slow, and boring.",P1_05_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"The five works better to for the lop, because when the lop goes down we can make the hill pretty high because of the power of it going down.",P1_05_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"We decided on 3.5 for the hill because its a little more then half way, and the mass going down so much will make the energy go down.",P1_05_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
That will eventually after the coaster hits the hill.,P1_05_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
it will slow down because we also have a straight line at the end eventually making it stop.,P1_05_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I hoped this helped your understanding of roller coasters!,P1_05_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1R: The drop height is five meters.,P1_05_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"The relationship between PE and KE is As the cars go to the next hill, some kinetic energy is transformed into the potential energy.",P1_05_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Then, when the cars down the hill, potential energy would changed to kinetic energy.",P1_05_16_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
This relates to total energy because total energy is PE together when PE and KE combine!,P1_05_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1R: The drop height for the roller coaster will be 5 meters.,P1_05_18_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This is because the taller the initial drop height the more PE there will be.,P1_05_18_22-23,E1R,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Having more PE means we will also have more total energy and KE.,P1_05_18_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This is because energy cant be created or destroyed according to the Law of Conservation of Energy.,P1_05_18_22-23,E1R,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
For example when the initial height was 3 meters the PE at the top was 1466J with the KE being 0J.,P1_05_18_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Then at the bottom the KE was 1456J and PE was 1.,P1_05_18_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Next, we tried 4 meters and got 1955J of PE and 0J of KE at the top, then at the bottom 1954J of KE and 1J PE.",P1_05_18_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Finally we did 5 meters and got a PE of 2443J at the initial drop and KE with 1J PE at the bottom and 2442J of KE.,P1_05_18_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"This shows like that I said, the more height there is the more energy there will be, making it so the roller coaster can make it until the end.",P1_05_18_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
For the hill height we decided on 3 meters.,P1_05_18_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This is because the hill height has to be less then the initial drop.,P1_05_18_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
"It needs to be less then the initial drop because if its to high there wont be enough energy to get over the hill, as energy cant be created.",P1_05_18_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
When we tested 5.01 meters the cart was not able to go over.,P1_05_18_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"At the top of the hill the PE was 2448J, which is greater than the energy given at five meters, making it so the cart coldnot go over the hill.",P1_05_18_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"We decided to go with 3 meters because at the top of the hill the PE was 1471J and KE was 975J with a total of 2446J, making the cart able to go over the hill.",P1_05_18_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
We also learned that the greater the cars mass the more PE and KE it would have.,P1_05_18_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
"For example when we used 40kg for weight the PE was 1955J, at the initial drop, and the 1951J of KE at the bottom of the drop.",P1_05_18_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"On the other hand a 60kg cart had 2933J of PE at the initial drop, 2927J of KE at the bottom and the total energy being 2933J.",P1_05_18_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
PE and KE are indirectly related.,P1_05_18_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"So when PE is high like at the top of the hill, KE is at 0, same with the end of the ride with PE at zero and KE being the same as total energy.",P1_05_18_22-23,E1R,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1: The drop height of 5 worked best for me because it created the most PE and was the easiest to get over the hills.,P1_05_20_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"For example when my drop height was at 5, my PE was 1955 at the start of the drop.",P1_05_20_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
But when my release height was only at 2 the PE at the top of initial drop was only 782 and was harder to get up hills and make it to the end successfully.,P1_05_20_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
During the start of the cart the PE was 1955 and when it began to go down the hill the PE amount would switch.,P1_05_20_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
